fuel.consumption.country,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,Attribute21,Attribute22,Attribute23,Attribute24,Attribute25,Attribute26,Attribute27,Attribute28,Attribute29,Attribute30,Attribute31,Attribute32,Attribute33,Attribute34,Attribute35,Attribute36,Attribute37
5.9,1,7,9,4,12,1493,84,10,6500,9999,9999,9999,11.28,9999.0,9999.0,12.2,1050,480,12.5,15,21,1,28,33,39,42,4460,1695,1390,2620,177,134,9999.0,36.1,2932,50,54
5.9,1,7,9,4,12,1297,37,10,5000,9999,9999,9999,9.01,9999.0,9999.0,19.5,931,474,25.2,16,18,1,28,33,38,42,3828,1634,1334,2446,143,93,662,35.4,2.93,50,54
5.9,1,7,9,4,12,1297,37,10,5000,9999,9999,9999,9.01,9999.0,9999.0,19.5,948,487,25.6,16,18,1,28,33,38,42,3828,1634,1334,2446,143,93,662,35.4,2.93,50,54
5.9,1,7,9,4,12,1598,81,11,6000,9999,9999,9999,11.8,9999.0,9999.0,10.0,1065,550,13.1,15,20,2,28,33,38,42,4120,1690,1385,2465,195,150,9999.0,32.3,3.37,50,54
5.9,1,7,9,4,12,1598,81,11,6000,9999,9999,9999,11.8,9999.0,9999.0,10.0,1100,515,13.6,15,20,2,28,33,38,42,4290,1690,1385,2465,195,150,9999.0,32.3,3.37,50,54
5.9,1,7,9,4,12,1349,55,10,5400,9999,9999,9999,10.71,9999.0,9999.0,15.0,1030,565,18.7,15,21,1,28,33,39,42,4237,1678,1432,2520,166,115,9999.0,35.7,2965,50,54
5.9,1,7,9,4,12,1349,55,10,5400,9999,9999,9999,10.71,9999.0,9999.0,15.0,1015,580,18.5,15,21,1,28,33,39,42,4074,1678,1432,2520,166,115,9999.0,35.7,2965,50,54
5.9,1,7,9,4,12,1341,63,10,5500,9999,9999,9999,10.78,9999.0,9999.0,15.1,1017,538,16.1,15,21,1,28,33,38,42,4200,1670,1395,2440,163,115,0.67,42.1,2.54,50,54
5.9,1,7,9,4,12,1341,63,10,5500,9999,9999,9999,10.78,9999.0,9999.0,15.1,1017,538,16.1,15,21,1,28,33,38,42,4200,1670,1395,2440,163,115,0.67,42.1,2.54,50,54
5.9,2,8,9,5,12,2688,125,18,4200,680,4750,4600,18.7,4.1,6.7,9.8,1705,625,13.6,15,19,2,29,34,38,43,4839,1799,1505,2833,212,400,723,50.2,2343,50,57
5.9,2,8,9,6,12,3226,145,18,4200,630,4750,4700,18.31,4.1,6.2,8.8,1710,630,11.8,15,19,2,29,34,38,43,4839,1799,1505,2833,227,470,726,53.4,2.22,50,57
5.9,1,7,9,4,12,1595,74,10,5600,780,6500,9999,11.42,9999.0,8.3,12.5,1240,550,16.8,15,21,1,28,33,39,42,4479,1733,1416,2617,186,145,632,32.3,3595,50,54
5.9,1,8,9,6,13,2496,110,20,4000,750,4800,9999,15.61,9999.0,6.8,10.0,1460,550,13.3,15,23,4,29,34,38,46,4479,1733,1416,2617,210,310,653,50.6,2294,51,57
5.9,3,8,9,6,13,2496,110,20,4000,750,4800,9999,15.61,9999.0,6.4,9.6,1535,550,14.0,15,23,4,29,34,38,46,4479,1733,1416,2607,212,310,653,53.2,2182,51,57
5.9,2,8,9,6,12,2926,135,18,4000,9999,9999,9999,16.75,9999.0,9999.0,8.3,1685,625,12.5,15,18,2,29,34,38,43,4808,1799,1445,2827,222,390,0.6940000000000001,50.7,2.4,51,57
5.9,1,7,9,4,12,1796,85,10,55000,9999,9999,9999,11.2,9999.0,9999.0,10.7,1169,526,13.8,15,21,2,28,33,38,42,4438,1702,1484,2615,198,160,645,35.5,3.69,50,54
5.9,1,7,9,4,12,1796,85,10,5750,800,7100,9999,11.06,9999.0,9999.0,11.4,1310,640,15.4,15,21,2,28,33,38,42,4671,1751,1480,2704,190,158,0.6970000000000001,38.5,2.9,52,54
5.9,1,7,9,4,12,1595,74,10,5600,800,6500,9999,11.42,9999.0,9999.0,11.9,1230,510,16.6,15,21,1,28,33,39,42,4409,1735,1485,2515,188,145,0.6779999999999999,32.1,3613,50,54
5.9,1,8,9,4,12,2446,95,22,4300,750,4800,9999,14.64,9999.0,9999.0,13.1,1642,628,17.3,15,21,1,29,35,39,44,4963,1794,1464,2850,192,285,763,45.4,2.64,51,57
5.9,1,7,9,4,12,1361,55,10,5500,850,9999,9999,10.25,9999.0,9999.0,14.6,1080,550,19.6,15,21,1,28,33,39,42,4354,1698,1420,2540,175,111,623,33.0,3.3,50,54
5.9,1,8,9,4,12,2188,83,22,4300,9999,9999,9999,14.36,9999.0,9999.0,12.6,1475,745,17.8,15,21,1,29,35,0,44,4620,1748,1448,2670,185,250,696,45.7,2.5,51,57
5.9,1,7,9,4,12,1241,54,10,6000,9999,9999,9999,10.53,9999.0,9999.0,13.2,1025,595,19.0,15,21,1,28,33,39,42,4130,1626,1515,2423,166,104,643,27.7,3847,50,54
6.0,1,7,9,4,12,1898,92,11,5500,750,5750,6000,11.92,4.2,5.8,8.8,1080,460,11.7,15,18,1,28,33,38,42,3575,1719,1587,2423,198,180,736,35.6,3.88,50,54
6.0,1,7,9,4,12,1898,92,11,5500,750,5750,6000,11.92,4.2,5.8,8.8,1080,460,11.7,15,18,1,28,33,38,42,3575,1719,1587,2423,198,180,736,35.6,3.88,50,54
6.0,2,8,9,6,12,3226,145,18,4200,630,4750,4700,18.31,4.0,6.1,8.8,1830,600,12.6,15,19,2,29,34,38,43,5038,1855,1444,2965,230,470,621,56.2,2.2,51,57
6.0,3,8,9,6,13,2496,110,20,4000,750,4800,9999,15.61,9999.0,6.6,9.9,1635,580,14.9,15,23,4,29,34,38,46,4796,1810,1452,2759,216,310,657,50.2,2.36,51,57
6.0,1,8,9,6,13,2496,110,20,4000,750,4800,9999,15.61,9999.0,7.3,10.7,1560,580,14.2,15,23,4,29,34,38,46,4796,1810,1452,2760,212,310,657,57.2,2.23,51,57
6.0,1,8,9,6,13,2496,132,19,4000,9999,9999,9999,18.63,9999.0,9999.0,9.3,1660,600,12.6,15,23,4,29,34,38,46,5041,1880,1440,2882,225,370,675,52.1,2372,51,57
6.0,2,7,9,4,12,1895,87,10,5500,9999,6200,9999,11.94,9999.0,9999.0,10.4,1220,270,14.0,15,18,1,28,33,38,42,4050,1740,1289,2446,196,180,769,34.2,3.4,50,54
6.0,1,7,9,4,12,1598,74,11,6000,900,9999,9999,11.8,9999.0,9999.0,11.5,1125,520,15.2,15,21,2,28,33,39,42,4252,1709,1425,2606,188,150,589,34.9,3.3289999999999997,52,54
6.0,1,7,9,4,12,1598,74,11,6000,900,9999,9999,11.8,9999.0,9999.0,11.5,1125,520,15.2,15,21,2,28,33,39,42,4110,1709,1425,2606,188,150,629,31.2,3.7,52,54
6.0,1,7,9,4,12,1595,74,10,5600,800,9999,9999,11.42,9999.0,9999.0,11.4,1145,545,15.5,15,21,1,28,33,39,42,4183,1742,1439,2511,188,145,9999.0,32.2,3613,50,54
6.0,1,7,9,4,12,1595,74,10,5600,9999,9999,9999,11.42,9999.0,9999.0,10.7,1067,460,14.4,15,21,1,28,33,39,42,3876,1640,1422,2443,188,145,9999.0,31.0,3.4210000000000003,50,54
6.0,1,7,9,4,12,1595,74,10,5600,800,9999,9999,11.42,9999.0,9999.0,11.5,1157,523,15.6,15,21,1,28,33,39,42,4439,1742,1436,2513,188,145,654,32.2,3613,50,54
6.0,1,7,9,4,12,1595,74,10,5600,800,6500,9999,11.42,9999.0,7.7,11.7,1183,537,16.0,15,21,1,28,33,39,42,4376,1735,1446,2513,188,145,633,30.2,3.8510000000000004,50,54
6.0,1,8,9,4,12,1905,66,22,4000,800,4500,9999,12.93,9999.0,9999.0,15.8,1336,534,20.2,15,21,1,29,35,39,44,4524,1755,1400,2740,175,196,0.6859999999999999,43.9,2613,51,57
6.0,1,7,9,4,12,1598,66,10,5000,720,9999,9999,10.77,9999.0,9999.0,11.5,1105,480,16.7,15,21,1,28,33,39,42,4028,1698,1368,2463,187,137,563,34.7,3.77,50,54
6.0,1,7,9,4,12,1598,66,10,5000,720,9999,9999,10.77,9999.0,9999.0,11.5,1105,480,16.7,15,21,1,28,33,39,42,4028,1698,1368,2463,187,137,563,34.7,3.77,50,54
6.0,1,7,9,4,12,1390,55,10,6000,750,9999,9999,9.67,9999.0,9999.0,14.5,1015,565,18.5,15,21,1,28,36,39,42,4129,1696,1419,2575,168,107,637,34.3,3.74,50,54
6.0,1,8,9,4,12,1870,47,22,4500,9999,9999,9999,8.06,9999.0,9999.0,19.5,1035,655,22.0,15,21,1,28,35,39,44,3995,1663,1827,2600,145,120,914,33.8,3178,51,57
6.0,1,7,9,4,12,1598,79,10,5750,9999,9999,9999,11.64,9999.0,9999.0,11.5,1230,610,15.6,15,21,2,28,33,39,42,4508,1752,1442,2670,195,148,621,36.5,3.1830000000000003,50,54
6.0,1,7,9,4,12,1149,43,10,5250,740,6100,9999,10.17,9999.0,9999.0,16.4,845,395,19.7,15,21,1,28,33,39,42,3433,1630,1423,2347,150,93,0.6829999999999999,25.9,3867,50,54
6.0,1,7,9,4,12,1598,79,10,5750,9999,9999,9999,11.64,9999.0,9999.0,11.2,1250,550,15.8,15,21,2,28,33,39,42,4169,1698,1675,2580,182,148,9999.0,9999.0,9999.0,50,54
6.0,1,7,9,4,12,1598,79,10,5750,9999,9999,9999,11.64,9999.0,9999.0,11.2,1250,550,15.8,15,21,2,28,33,39,42,4169,1698,1675,2580,182,148,9999.0,9999.0,9999.0,50,54
6.0,1,7,9,4,12,1590,77,9,6200,750,9999,9999,11.06,9999.0,9999.0,10.1,1025,490,13.3,15,21,1,28,33,39,42,4460,1695,1375,2620,190,140,9999.0,37.2,2.8489999999999998,50,54
6.0,3,7,9,4,12,1299,50,10,6000,800,9999,9999,9.58,9999.0,9999.0,13.6,865,440,17.3,15,21,1,28,36,39,42,3745,1575,1350,2265,155,99,9999.0,29.6,3477,50,54
6.0,3,7,9,4,12,1299,50,10,6000,800,9999,9999,9.58,9999.0,9999.0,14.2,895,455,17.9,15,21,1,28,36,39,42,3845,1575,1380,2365,155,99,9999.0,29.6,3477,50,54
6.0,1,7,9,4,12,1600,85,10,6100,9999,9999,9999,11.23,9999.0,9999.0,11.2,1167,518,13.7,15,21,2,28,33,39,42,4448,1702,1393,2550,193,143,693,33.1,3.2260000000000004,50,54
6.0,1,8,9,6,13,2496,110,20,4000,750,4800,9999,15.61,9999.0,7.4,10.7,1615,580,14.7,15,23,4,29,34,38,46,4796,1810,1479,2760,210,310,679,57.2,2.23,51,57
6.0,1,7,9,4,12,1324,46,9,5000,750,9999,9999,9.78,9999.0,9999.0,14.0,955,495,20.8,15,21,1,28,33,38,42,3815,1670,1535,2390,151,103,9999.0,32.6,3157,50,54
6.0,1,7,9,4,12,1769,83,10,5600,700,9999,9999,11.22,9999.0,9999.0,11.2,1310,470,15.8,15,20,2,28,33,38,42,4579,1715,1450,2600,191,158,588,35.9,3157,52,54
6.0,1,7,9,4,12,1600,85,10,6100,9999,9999,9999,11.23,9999.0,9999.0,11.2,1208,507,14.2,15,21,2,28,33,39,42,4459,1702,1457,2550,188,143,0.7440000000000001,33.1,3.2260000000000004,50,54
6.1,1,7,9,4,12,1397,60,11,5000,750,5750,6000,11.69,6.1,9.7,14.6,1050,430,17.5,15,18,1,28,33,38,42,3575,1719,1575,2423,167,130,713,38.9,2.7110000000000003,50,54
6.1,1,7,9,4,12,1598,75,11,5250,750,5750,6000,11.8,5.5,8.2,11.9,1070,430,14.3,15,18,1,28,33,38,42,3575,1719,1575,2423,180,150,713,38.9,2.7110000000000003,50,54
6.1,2,7,9,4,12,1895,87,10,5500,9999,9999,9999,11.94,9999.0,9999.0,10.4,1285,500,14.8,15,24,1,28,33,38,42,4488,1757,1369,2725,206,180,574,34.2,3.4,50,56
6.1,2,7,9,4,12,1895,87,10,5500,850,6000,6000,11.94,9999.0,7.2,10.4,1285,500,14.8,15,24,1,28,33,38,42,4471,1739,1415,2725,206,180,0.5770000000000001,34.3,3.4,50,56
6.1,1,7,9,4,12,1988,96,10,5600,800,9999,9999,11.25,9999.0,9999.0,10.3,1316,409,13.7,15,21,2,28,33,38,42,4699,1780,1346,2704,209,178,608,38.1,3247,52,56
6.1,2,8,9,6,12,2497,96,23,4500,750,9999,9999,12.58,9999.0,9999.0,12.0,1675,495,17.4,15,24,1,29,33,39,44,4898,1776,1455,2730,200,250,685,45.1,2622,51,57
6.1,1,7,9,4,12,1595,74,10,5600,800,9999,9999,11.42,9999.0,9999.0,11.7,1210,545,16.4,15,21,1,28,33,39,42,4511,1731,1429,2512,187,145,0.6559999999999999,32.1,3613,50,54
6.1,1,7,9,4,12,1984,85,10,5400,800,6500,9999,10.51,9999.0,7.2,10.7,1205,415,14.2,15,21,1,28,33,38,42,4081,1695,1425,2471,193,166,0.6509999999999999,35.9,2952,50,54
6.1,1,7,9,4,12,1595,74,10,5300,840,6500,9999,11.03,9999.0,8.1,12.5,1231,559,16.6,15,21,1,28,33,39,42,4675,1740,1459,2703,192,140,581,32.3,3595,50,54
6.1,1,7,9,4,12,1598,55,9,5000,9999,9999,9999,10.22,9999.0,9999.0,12.9,1055,570,19.2,15,21,1,28,36,39,42,4129,1696,1419,2575,175,130,637,32.6,3233,50,54
6.1,1,7,9,4,12,1598,66,10,5000,720,9999,9999,10.77,9999.0,9999.0,11.5,1055,570,16.0,15,21,1,28,33,39,42,4129,1696,1419,2575,184,137,637,33.6,3.1710000000000003,50,54
6.1,1,7,9,4,12,1598,66,10,5000,720,9999,9999,10.77,9999.0,9999.0,11.5,1055,570,16.0,15,21,1,28,33,39,42,4129,1696,1419,2575,184,137,637,33.6,3.1710000000000003,50,54
6.1,1,7,9,4,12,1149,43,10,5250,9999,9999,9999,10.17,9999.0,9999.0,17.2,945,655,22.0,15,21,1,28,33,39,42,3995,1663,1827,2600,142,93,914,31.1,3.4560000000000004,50,54
6.1,1,7,9,4,12,1598,79,10,5750,9999,9999,9999,11.64,9999.0,9999.0,13.8,1280,560,16.2,15,21,2,28,33,39,42,4169,1698,1675,2580,180,148,9999.0,9999.0,9999.0,50,54
6.1,1,7,9,4,12,1598,79,10,5750,9999,9999,9999,11.64,9999.0,9999.0,13.8,1280,560,16.2,15,21,2,28,33,39,42,4169,1698,1675,2580,180,148,9999.0,9999.0,9999.0,50,54
6.1,1,7,9,4,12,1343,48,9,5000,9999,9999,9999,10.11,9999.0,9999.0,15.6,960,445,20.0,15,21,1,28,33,39,42,3785,1645,1525,2360,145,108,9999.0,37.0,2855,50,54
6.1,1,7,9,4,12,1590,84,9,6500,9999,9999,9999,11.06,9999.0,9999.0,11.2,1030,515,12.3,15,21,1,28,33,39,42,4190,1695,1375,2620,170,140,9999.0,60.7,1746,50,54
6.1,1,7,9,4,12,1597,66,10,6000,700,9999,9999,10.62,9999.0,9999.0,11.1,1080,545,16.4,15,18,2,28,33,38,42,4340,1700,1395,2535,178,135,9999.0,32.3,3375,52,54
6.1,1,7,9,4,12,993,40,9,5500,9999,9999,9999,9.74,9999.0,9999.0,15.5,760,410,19.0,15,21,1,28,33,39,42,3495,1495,1405,2335,140,77,9999.0,25.2,3.9,52,54
6.1,1,7,9,4,12,1590,71,10,6000,750,9999,9999,10.59,9999.0,9999.0,11.2,910,530,12.8,15,21,1,28,33,38,42,3900,1680,1395,2380,175,134,9999.0,34.2,3.88,50,54
6.1,1,7,9,4,12,1590,71,10,6000,750,9999,9999,10.59,9999.0,9999.0,11.2,960,540,13.5,15,21,1,28,33,38,42,4225,1690,1390,2480,175,134,9999.0,34.2,3.88,50,54
6.1,1,7,9,4,12,1587,81,10,6000,600,9999,9999,11.48,9999.0,9999.0,11.7,1205,525,14.9,15,23,2,28,33,39,42,4490,1710,1425,2630,195,145,532,34.1,3.37,50,54
6.1,1,7,9,4,12,1587,81,10,6000,600,9999,9999,11.48,9999.0,9999.0,11.7,1225,505,15.1,15,23,2,28,33,39,42,4490,1710,1425,2630,195,145,532,34.1,3.37,50,54
6.1,1,7,9,4,12,1598,81,11,6000,9999,9999,9999,11.8,9999.0,9999.0,9.8,1080,535,13.3,15,20,2,28,33,38,42,4120,1690,1385,2465,195,150,9999.0,35.3,3.89,50,54
6.1,1,7,9,4,12,1598,81,11,6000,9999,9999,9999,11.8,9999.0,9999.0,9.8,1115,500,13.8,15,20,2,28,33,38,42,4290,1690,1385,2465,195,150,9999.0,35.3,3.89,50,54
6.1,1,7,9,4,12,1598,78,10,5800,9999,9999,9999,11.4,9999.0,9999.0,11.0,1178,542,15.1,15,21,2,28,33,39,42,4495,1700,1430,2570,185,145,9999.0,41.2,2.6430000000000002,52,54
6.1,3,8,9,6,13,2496,110,20,4000,750,4800,9999,15.61,9999.0,6.9,10.2,1690,580,15.4,15,23,4,29,34,38,46,4796,1810,1479,2759,214,310,679,50.2,2.36,51,57
6.1,1,7,9,4,12,1988,96,10,5600,800,7100,9999,11.25,9999.0,9999.0,10.2,1313,662,13.7,15,21,2,28,33,38,42,4671,1751,1480,2704,199,178,0.6970000000000001,38.5,2.9,52,56
6.1,1,7,9,4,12,1598,55,10,5200,850,9999,9999,10.07,9999.0,9999.0,15.0,1140,550,20.7,15,21,1,28,33,38,42,4288,1709,1465,2611,165,128,645,39.1,2968,52,54
6.1,1,7,9,4,12,1796,85,11,5400,780,9999,9999,11.89,9999.0,9999.0,10.5,1200,550,14.1,15,21,2,28,33,38,42,4288,1709,1465,2611,195,170,645,34.9,3.3289999999999997,52,54
6.1,1,8,9,4,12,1905,66,22,4000,800,4500,9999,12.93,9999.0,9999.0,16.6,1389,591,21.0,15,21,1,29,35,39,44,4712,1755,1420,2740,173,196,711,43.9,2613,51,57
6.1,1,7,9,4,12,1598,81,11,6000,9999,9999,9999,11.8,9999.0,9999.0,10.0,1100,550,13.6,15,20,2,28,33,38,42,4340,1690,1490,2465,195,150,9999.0,32.3,3.37,50,54
6.1,1,7,11,4,12,1834,90,12,5500,600,9999,9999,11.92,9999.0,9999.0,10.4,1195,535,13.3,15,21,2,28,34,38,48,4030,1700,1515,2500,190,174,9999.0,35.7,3.52,52,54
6.1,1,7,11,4,12,1834,90,12,5500,600,9999,9999,11.92,9999.0,9999.0,10.4,1195,535,13.3,15,21,2,28,34,38,48,4030,1700,1515,2500,190,174,9999.0,35.7,3.52,52,54
6.2,1,8,9,6,13,2496,132,19,4000,9999,9999,9999,18.63,9999.0,9999.0,8.8,1565,580,11.9,15,23,4,29,34,38,46,4796,1810,1452,2760,221,370,698,52.3,2214,51,57
6.2,3,8,9,6,13,2496,132,19,4000,9999,9999,9999,18.63,9999.0,9999.0,8.8,1645,580,12.5,15,23,4,29,34,38,46,4796,1810,1452,2759,223,370,698,53.0,2182,51,57
6.2,1,7,9,4,12,1781,110,10,5700,800,6800,9999,14.82,9999.0,5.8,8.2,1175,560,10.7,15,22,2,29,33,38,42,4152,1735,1427,2513,217,210,639,37.7,3.84,50,54
6.2,1,7,9,4,12,1781,132,10,5500,860,9999,9999,16.58,9999.0,5.6,7.5,1180,560,8.9,15,22,2,29,33,38,42,4152,1735,1427,2513,228,235,639,37.5,3.56,50,54
6.2,1,7,9,4,12,1781,132,10,5500,860,9999,9999,16.58,9999.0,5.6,7.5,1180,560,8.9,15,22,2,29,33,38,42,4152,1735,1427,2513,228,235,639,37.5,3.56,50,54
6.2,2,8,9,6,12,2926,135,18,4000,9999,9999,9999,16.75,9999.0,9999.0,8.2,1535,500,11.4,15,18,2,29,34,38,43,4471,1739,1415,2725,227,390,639,54.7,2136,51,57
6.2,1,7,9,4,12,1598,55,10,5200,850,9999,9999,10.07,9999.0,9999.0,16.5,1105,520,20.1,15,21,1,28,33,38,42,4110,1709,1425,2606,163,128,609,38.3,3.28,52,54
6.2,1,7,9,4,12,1796,85,11,5400,780,9999,9999,11.89,9999.0,9999.0,11.0,1165,520,13.7,15,21,2,28,33,38,42,4110,1709,1425,2606,195,170,609,38.3,3.28,52,54
6.2,1,7,9,4,12,1796,85,11,5400,780,9999,9999,11.89,9999.0,9999.0,11.0,1185,520,13.9,15,21,2,28,33,38,42,4110,1709,1425,2606,195,170,629,38.3,3.28,52,54
6.2,1,7,9,4,12,1598,74,11,6000,850,9999,9999,11.8,9999.0,9999.0,14.5,1310,490,17.7,15,21,2,28,33,38,42,4495,1707,1425,2637,178,150,557,37.2,3.28,52,56
6.2,1,7,9,4,12,1598,74,11,6000,850,9999,9999,11.8,9999.0,9999.0,14.5,1250,565,16.9,15,21,2,28,33,38,42,4495,1707,1425,2637,178,150,557,37.2,3.28,52,56
6.2,1,7,9,4,12,1796,85,11,5400,780,9999,9999,11.89,9999.0,9999.0,11.0,1185,520,13.9,15,21,2,28,33,38,42,4252,1709,1425,2606,195,170,589,38.3,3.28,52,54
6.2,1,7,9,4,12,1781,132,10,5500,860,6800,9999,16.58,9999.0,9999.0,7.7,1247,528,9.4,15,21,2,29,33,38,42,4183,1742,1439,2511,229,235,9999.0,38.5,3.7,52,58
6.2,1,7,9,4,12,1595,74,10,5800,840,6500,9999,11.03,9999.0,8.0,11.9,1155,425,15.6,15,21,1,28,33,39,42,4081,1695,1425,2472,185,140,0.6509999999999999,31.6,3.4,50,54
6.2,1,7,9,4,12,1781,66,10,5500,875,9999,9999,10.23,9999.0,8.6,13.1,1155,425,17.5,15,21,1,28,36,39,42,4081,1695,1425,2472,175,145,0.6509999999999999,34.0,3117,50,54
6.2,1,7,9,4,12,1984,85,10,5200,780,6500,9999,10.77,9999.0,7.3,11.0,1237,539,14.6,15,21,1,28,33,38,42,4376,1735,1446,2513,195,170,633,35.0,3313,50,54
6.2,1,7,9,4,12,1361,55,10,5500,850,9999,9999,10.25,9999.0,9999.0,17.5,1125,655,20.5,15,21,1,28,33,39,42,4108,1719,1802,2690,150,111,973,31.6,3.4819999999999998,50,54
6.2,1,7,9,4,12,1762,66,10,5000,850,9999,9999,10.48,9999.0,9999.0,13.1,1071,519,16.2,15,21,1,28,33,39,42,4167,1698,1401,2540,182,147,657,37.2,2929,50,54
6.2,1,7,9,4,12,1762,66,10,5000,850,9999,9999,10.48,9999.0,9999.0,13.1,1084,516,16.4,15,21,1,28,33,39,42,4167,1698,1405,2540,182,147,637,37.2,2929,50,54
6.2,1,7,9,4,12,1587,65,10,5600,850,6500,9999,10.69,9999.0,9999.0,13.9,1120,455,17.2,15,21,1,28,33,39,42,4267,1689,1384,2580,180,135,653,31.3,3.4810000000000003,50,54
6.2,1,7,9,4,12,1587,65,10,5600,850,6500,9999,10.69,9999.0,9999.0,13.5,1090,465,16.8,15,21,1,28,33,39,42,4030,1680,1365,2580,178,135,691,35.0,3116,50,54
6.2,1,7,9,4,12,1997,99,11,6000,700,6500,9999,11.96,9999.0,9999.0,8.9,1050,510,10.6,15,21,2,28,33,39,42,3835,1673,1430,2442,210,190,653,45.8,2339,50,54
6.2,1,8,9,5,12,2387,100,18,4000,9999,9999,9999,16.0,9999.0,9999.0,10.0,1510,510,15.1,15,21,1,29,34,38,43,4687,1826,1462,2700,202,304,9999.0,45.9,2497,51,57
6.2,1,7,9,4,12,1589,73,11,6000,9999,9999,9999,10.91,9999.0,9999.0,10.2,1015,500,13.9,15,21,1,28,33,39,42,4350,1660,1385,2470,175,138,9999.0,42.1,2516,50,54
6.2,1,7,9,4,12,1589,73,11,6000,9999,9999,9999,10.91,9999.0,9999.0,10.2,1025,490,14.0,15,21,1,28,33,39,42,4350,1660,1385,2470,175,138,9999.0,42.1,2516,50,54
6.2,1,7,9,4,12,1590,67,10,6000,9999,9999,9999,9.96,9999.0,9999.0,11.7,990,495,14.8,15,21,1,28,33,39,42,4100,1640,1580,2395,165,126,9999.0,35.4,3.16,50,54
6.2,1,7,9,4,12,1590,67,10,6000,9999,9999,9999,9.96,9999.0,9999.0,11.7,990,495,14.8,15,21,1,28,33,39,42,4100,1640,1600,2395,165,126,9999.0,35.4,3.16,50,54
6.2,3,7,9,3,12,989,41,10,5200,9999,9999,9999,11.18,9999.0,9999.0,17.4,870,490,21.2,15,23,2,28,33,39,42,3675,1590,1450,2345,135,88,9999.0,29.5,3535,50,54
6.2,3,7,9,3,12,989,41,10,5200,9999,9999,9999,11.18,9999.0,9999.0,17.4,870,490,21.2,15,23,2,28,33,39,42,3675,1590,1450,2345,135,88,9999.0,29.5,3535,50,54
6.2,1,7,9,4,12,1396,66,10,6300,9999,9999,9999,11.43,9999.0,9999.0,13.6,990,520,15.0,15,21,1,28,33,39,42,4190,1695,1375,2620,170,127,9999.0,36.1,2932,50,54
6.2,1,7,9,4,12,1396,66,10,6300,9999,9999,9999,11.43,9999.0,9999.0,13.7,1015,500,15.4,15,21,1,28,33,39,42,4460,1695,1390,2620,172,127,9999.0,36.1,2932,50,54
6.2,1,7,9,4,12,1834,92,12,5500,600,9999,9999,11.92,9999.0,9999.0,12.4,1215,510,13.2,15,21,2,28,34,38,48,4475,1710,1405,2550,200,174,9999.0,39.2,2878,52,54
6.2,1,7,9,4,12,1834,92,12,5500,600,9999,9999,11.92,9999.0,9999.0,12.4,1230,500,13.4,15,21,2,28,34,38,48,4475,1710,1405,2550,200,174,9999.0,39.2,2878,52,54
6.2,1,7,9,4,12,1834,92,12,5500,600,9999,9999,11.92,9999.0,9999.0,12.4,1235,510,13.4,15,21,2,28,34,38,48,4475,1710,1405,2550,200,174,9999.0,39.2,2878,52,54
6.2,1,7,9,4,12,1834,92,12,5500,600,9999,9999,11.92,9999.0,9999.0,12.4,1265,485,13.8,15,21,2,28,34,38,48,4475,1710,1405,2550,200,174,9999.0,39.2,2878,52,54
6.2,1,7,9,4,12,1324,54,9,5500,750,9999,9999,10.25,9999.0,9999.0,14.2,1130,440,20.9,15,21,1,28,33,38,42,4315,1705,1410,2610,167,108,9999.0,32.0,3335,50,54
6.2,1,7,9,4,12,1324,54,9,5500,750,9999,9999,10.25,9999.0,9999.0,14.2,1145,440,21.2,15,21,1,28,33,38,42,4200,1705,1410,2610,167,108,0.5920000000000001,32.0,3335,50,54
6.2,1,7,9,4,12,1324,54,9,5500,750,9999,9999,10.25,9999.0,9999.0,14.2,1145,440,21.2,15,21,1,28,33,38,42,4200,1705,1410,2610,167,108,0.5920000000000001,32.7,3335,50,54
6.2,1,7,9,4,12,1324,54,9,5500,750,9999,9999,10.25,9999.0,9999.0,13.2,1055,445,19.5,15,21,1,28,33,38,42,4040,1695,1405,2505,164,108,9999.0,30.8,3423,50,54
6.2,1,7,9,4,12,1840,74,10,5500,9999,9999,9999,10.38,9999.0,9999.0,11.8,1170,525,15.8,15,21,2,28,33,38,42,4590,1710,1430,2610,182,152,0.6579999999999999,41.5,2.7319999999999998,52,54
6.2,1,7,9,4,12,1840,74,10,5500,9999,9999,9999,10.38,9999.0,9999.0,11.8,1190,520,16.1,15,21,2,28,33,38,42,4590,1710,1430,2610,182,152,0.6579999999999999,41.5,2.7319999999999998,52,54
6.2,1,7,9,4,12,1769,84,10,5600,700,9999,9999,11.22,9999.0,9999.0,12.8,1310,425,15.6,15,20,2,28,33,38,42,4184,1706,1448,2535,173,158,9999.0,39.7,2.8369999999999997,52,54
6.2,1,7,9,3,12,993,39,10,5700,850,9999,9999,9.62,9999.0,9999.0,9999.0,785,465,20.1,15,21,1,28,36,39,42,3745,1590,1350,2265,140,76,9999.0,25.4,4.0,50,54
6.2,1,7,9,4,12,1794,105,10,6400,9999,7000,9999,11.91,9999.0,9999.0,8.7,1100,465,10.5,15,20,2,28,33,38,42,4335,1735,1315,2600,205,170,9999.0,36.1,3.1260000000000003,50,54
