heat,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12
30.33,3,8,21,2155,86.6,89.0,4,105,130,12.0,1000
3.11,3,8,21,2155,86.6,89.0,4,105,130,0.0,1500
3.63,3,8,21,2155,86.6,89.0,4,105,130,0.5,1500
4.22,3,8,21,2155,86.6,89.0,4,105,130,1.0,1500
4.88,3,8,21,2155,86.6,89.0,4,105,130,1.5,1500
5.62,3,8,21,2155,86.6,89.0,4,105,130,2.0,1500
6.43,3,8,21,2155,86.6,89.0,4,105,130,2.5,1500
7.3,3,8,21,2155,86.6,89.0,4,105,130,3.0,1500
8.25,3,8,21,2155,86.6,89.0,4,105,130,3.5,1500
9.28,3,8,21,2155,86.6,89.0,4,105,130,4.0,1500
10.37,3,8,21,2155,86.6,89.0,4,105,130,4.5,1500
11.52,3,8,21,2155,86.6,89.0,4,105,130,5.0,1500
12.76,3,8,21,2155,86.6,89.0,4,105,130,5.5,1500
14.07,3,8,21,2155,86.6,89.0,4,105,130,6.0,1500
15.44,3,8,21,2155,86.6,89.0,4,105,130,6.5,1500
16.88,3,8,21,2155,86.6,89.0,4,105,130,7.0,1500
18.4,3,8,21,2155,86.6,89.0,4,105,130,7.5,1500
19.99,3,8,21,2155,86.6,89.0,4,105,130,8.0,1500
21.66,3,8,21,2155,86.6,89.0,4,105,130,8.5,1500
23.39,3,8,21,2155,86.6,89.0,4,105,130,9.0,1500
25.19,3,8,21,2155,86.6,89.0,4,105,130,9.5,1500
27.06,3,8,21,2155,86.6,89.0,4,105,130,10.0,1500
29.01,3,8,21,2155,86.6,89.0,4,105,130,10.5,1500
31.03,3,8,21,2155,86.6,89.0,4,105,130,11.0,1500
33.11,3,8,21,2155,86.6,89.0,4,105,130,11.5,1500
35.27,3,8,21,2155,86.6,89.0,4,105,130,12.0,1500
4.94,3,8,21,2155,86.6,89.0,4,105,130,0.0,2000
5.54,3,8,21,2155,86.6,89.0,4,105,130,0.5,2000
6.22,3,8,21,2155,86.6,89.0,4,105,130,1.0,2000
6.98,3,8,21,2155,86.6,89.0,4,105,130,1.5,2000
7.81,3,8,21,2155,86.6,89.0,4,105,130,2.0,2000
8.72,3,8,21,2155,86.6,89.0,4,105,130,2.5,2000
9.71,3,8,21,2155,86.6,89.0,4,105,130,3.0,2000
10.78,3,8,21,2155,86.6,89.0,4,105,130,3.5,2000
11.93,3,8,21,2155,86.6,89.0,4,105,130,4.0,2000
13.16,3,8,21,2155,86.6,89.0,4,105,130,4.5,2000
14.47,3,8,21,2155,86.6,89.0,4,105,130,5.0,2000
15.85,3,8,21,2155,86.6,89.0,4,105,130,5.5,2000
17.33,3,8,21,2155,86.6,89.0,4,105,130,6.0,2000
18.87,3,8,21,2155,86.6,89.0,4,105,130,6.5,2000
20.49,3,8,21,2155,86.6,89.0,4,105,130,7.0,2000
22.19,3,8,21,2155,86.6,89.0,4,105,130,7.5,2000
23.97,3,8,21,2155,86.6,89.0,4,105,130,8.0,2000
25.84,3,8,21,2155,86.6,89.0,4,105,130,8.5,2000
27.78,3,8,21,2155,86.6,89.0,4,105,130,9.0,2000
29.79,3,8,21,2155,86.6,89.0,4,105,130,9.5,2000
31.9,3,8,21,2155,86.6,89.0,4,105,130,10.0,2000
34.07,3,8,21,2155,86.6,89.0,4,105,130,10.5,2000
36.32,3,8,21,2155,86.6,89.0,4,105,130,11.0,2000
38.65,3,8,21,2155,86.6,89.0,4,105,130,11.5,2000
41.07,3,8,21,2155,86.6,89.0,4,105,130,12.0,2000
7.21,3,8,21,2155,86.6,89.0,4,105,130,0.0,2500
7.91,3,8,21,2155,86.6,89.0,4,105,130,0.5,2500
8.71,3,8,21,2155,86.6,89.0,4,105,130,1.0,2500
9.59,3,8,21,2155,86.6,89.0,4,105,130,1.5,2500
10.55,3,8,21,2155,86.6,89.0,4,105,130,2.0,2500
11.61,3,8,21,2155,86.6,89.0,4,105,130,2.5,2500
12.74,3,8,21,2155,86.6,89.0,4,105,130,3.0,2500
13.96,3,8,21,2155,86.6,89.0,4,105,130,3.5,2500
15.27,3,8,21,2155,86.6,89.0,4,105,130,4.0,2500
16.66,3,8,21,2155,86.6,89.0,4,105,130,4.5,2500
18.13,3,8,21,2155,86.6,89.0,4,105,130,5.0,2500
19.69,3,8,21,2155,86.6,89.0,4,105,130,5.5,2500
21.33,3,8,21,2155,86.6,89.0,4,105,130,6.0,2500
23.07,3,8,21,2155,86.6,89.0,4,105,130,6.5,2500
24.88,3,8,21,2155,86.6,89.0,4,105,130,7.0,2500
26.78,3,8,21,2155,86.6,89.0,4,105,130,7.5,2500
28.77,3,8,21,2155,86.6,89.0,4,105,130,8.0,2500
30.84,3,8,21,2155,86.6,89.0,4,105,130,8.5,2500
33.0,3,8,21,2155,86.6,89.0,4,105,130,9.0,2500
35.24,3,8,21,2155,86.6,89.0,4,105,130,9.5,2500
37.56,3,8,21,2155,86.6,89.0,4,105,130,10.0,2500
39.97,3,8,21,2155,86.6,89.0,4,105,130,10.5,2500
42.47,3,8,21,2155,86.6,89.0,4,105,130,11.0,2500
45.06,3,8,21,2155,86.6,89.0,4,105,130,11.5,2500
47.72,3,8,21,2155,86.6,89.0,4,105,130,12.0,2500
9.89,3,8,21,2155,86.6,89.0,4,105,130,0.0,3000
10.75,3,8,21,2155,86.6,89.0,4,105,130,0.5,3000
11.69,3,8,21,2155,86.6,89.0,4,105,130,1.0,3000
12.74,3,8,21,2155,86.6,89.0,4,105,130,1.5,3000
13.86,3,8,21,2155,86.6,89.0,4,105,130,2.0,3000
15.08,3,8,21,2155,86.6,89.0,4,105,130,2.5,3000
16.39,3,8,21,2155,86.6,89.0,4,105,130,3.0,3000
17.79,3,8,21,2155,86.6,89.0,4,105,130,3.5,3000
19.27,3,8,21,2155,86.6,89.0,4,105,130,4.0,3000
20.84,3,8,21,2155,86.6,89.0,4,105,130,4.5,3000
22.51,3,8,21,2155,86.6,89.0,4,105,130,5.0,3000
24.26,3,8,21,2155,86.6,89.0,4,105,130,5.5,3000
26.11,3,8,21,2155,86.6,89.0,4,105,130,6.0,3000
28.04,3,8,21,2155,86.6,89.0,4,105,130,6.5,3000
30.07,3,8,21,2155,86.6,89.0,4,105,130,7.0,3000
32.18,3,8,21,2155,86.6,89.0,4,105,130,7.5,3000
34.38,3,8,21,2155,86.6,89.0,4,105,130,8.0,3000
36.67,3,8,21,2155,86.6,89.0,4,105,130,8.5,3000
39.05,3,8,21,2155,86.6,89.0,4,105,130,9.0,3000
41.52,3,8,21,2155,86.6,89.0,4,105,130,9.5,3000
44.08,3,8,21,2155,86.6,89.0,4,105,130,10.0,3000
46.74,3,8,21,2155,86.6,89.0,4,105,130,10.5,3000
49.48,3,8,21,2155,86.6,89.0,4,105,130,11.0,3000
52.3,3,8,21,2155,86.6,89.0,4,105,130,11.5,3000
55.22,3,8,21,2155,86.6,89.0,4,105,130,12.0,3000
12.99,3,8,21,2155,86.6,89.0,4,105,130,0.0,3500
14.03,3,8,21,2155,86.6,89.0,4,105,130,0.5,3500
15.17,3,8,21,2155,86.6,89.0,4,105,130,1.0,3500
16.41,3,8,21,2155,86.6,89.0,4,105,130,1.5,3500
17.72,3,8,21,2155,86.6,89.0,4,105,130,2.0,3500
19.14,3,8,21,2155,86.6,89.0,4,105,130,2.5,3500
20.65,3,8,21,2155,86.6,89.0,4,105,130,3.0,3500
22.25,3,8,21,2155,86.6,89.0,4,105,130,3.5,3500
23.94,3,8,21,2155,86.6,89.0,4,105,130,4.0,3500
25.73,3,8,21,2155,86.6,89.0,4,105,130,4.5,3500
27.6,3,8,21,2155,86.6,89.0,4,105,130,5.0,3500
29.56,3,8,21,2155,86.6,89.0,4,105,130,5.5,3500
31.63,3,8,21,2155,86.6,89.0,4,105,130,6.0,3500
33.78,3,8,21,2155,86.6,89.0,4,105,130,6.5,3500
36.03,3,8,21,2155,86.6,89.0,4,105,130,7.0,3500
38.37,3,8,21,2155,86.6,89.0,4,105,130,7.5,3500
40.8,3,8,21,2155,86.6,89.0,4,105,130,8.0,3500
43.32,3,8,21,2155,86.6,89.0,4,105,130,8.5,3500
45.94,3,8,21,2155,86.6,89.0,4,105,130,9.0,3500
48.64,3,8,21,2155,86.6,89.0,4,105,130,9.5,3500
51.44,3,8,21,2155,86.6,89.0,4,105,130,10.0,3500
54.34,3,8,21,2155,86.6,89.0,4,105,130,10.5,3500
57.32,3,8,21,2155,86.6,89.0,4,105,130,11.0,3500
60.4,3,8,21,2155,86.6,89.0,4,105,130,11.5,3500
63.57,3,8,21,2155,86.6,89.0,4,105,130,12.0,3500
16.51,3,8,21,2155,86.6,89.0,4,105,130,0.0,4000
17.78,3,8,21,2155,86.6,89.0,4,105,130,0.5,4000
19.14,3,8,21,2155,86.6,89.0,4,105,130,1.0,4000
20.59,3,8,21,2155,86.6,89.0,4,105,130,1.5,4000
22.14,3,8,21,2155,86.6,89.0,4,105,130,2.0,4000
23.79,3,8,21,2155,86.6,89.0,4,105,130,2.5,4000
25.53,3,8,21,2155,86.6,89.0,4,105,130,3.0,4000
27.36,3,8,21,2155,86.6,89.0,4,105,130,3.5,4000
29.27,3,8,21,2155,86.6,89.0,4,105,130,4.0,4000
31.3,3,8,21,2155,86.6,89.0,4,105,130,4.5,4000
33.4,3,8,21,2155,86.6,89.0,4,105,130,5.0,4000
35.61,3,8,21,2155,86.6,89.0,4,105,130,5.5,4000
37.9,3,8,21,2155,86.6,89.0,4,105,130,6.0,4000
40.3,3,8,21,2155,86.6,89.0,4,105,130,6.5,4000
42.78,3,8,21,2155,86.6,89.0,4,105,130,7.0,4000
45.36,3,8,21,2155,86.6,89.0,4,105,130,7.5,4000
48.03,3,8,21,2155,86.6,89.0,4,105,130,8.0,4000
50.8,3,8,21,2155,86.6,89.0,4,105,130,8.5,4000
53.66,3,8,21,2155,86.6,89.0,4,105,130,9.0,4000
56.61,3,8,21,2155,86.6,89.0,4,105,130,9.5,4000
59.66,3,8,21,2155,86.6,89.0,4,105,130,10.0,4000
62.8,3,8,21,2155,86.6,89.0,4,105,130,10.5,4000
66.03,3,8,21,2155,86.6,89.0,4,105,130,11.0,4000
69.36,3,8,21,2155,86.6,89.0,4,105,130,11.5,4000
72.78,3,8,21,2155,86.6,89.0,4,105,130,12.0,4000
20.44,3,8,21,2155,86.6,89.0,4,105,130,0.0,4500
21.97,3,8,21,2155,86.6,89.0,4,105,130,0.5,4500
23.59,3,8,21,2155,86.6,89.0,4,105,130,1.0,4500
25.32,3,8,21,2155,86.6,89.0,4,105,130,1.5,4500
27.12,3,8,21,2155,86.6,89.0,4,105,130,2.0,4500
29.02,3,8,21,2155,86.6,89.0,4,105,130,2.5,4500
31.01,3,8,21,2155,86.6,89.0,4,105,130,3.0,4500
33.1,3,8,21,2155,86.6,89.0,4,105,130,3.5,4500
35.28,3,8,21,2155,86.6,89.0,4,105,130,4.0,4500
37.55,3,8,21,2155,86.6,89.0,4,105,130,4.5,4500
39.92,3,8,21,2155,86.6,89.0,4,105,130,5.0,4500
42.39,3,8,21,2155,86.6,89.0,4,105,130,5.5,4500
44.93,3,8,21,2155,86.6,89.0,4,105,130,6.0,4500
47.59,3,8,21,2155,86.6,89.0,4,105,130,6.5,4500
50.32,3,8,21,2155,86.6,89.0,4,105,130,7.0,4500
53.15,3,8,21,2155,86.6,89.0,4,105,130,7.5,4500
56.08,3,8,21,2155,86.6,89.0,4,105,130,8.0,4500
59.1,3,8,21,2155,86.6,89.0,4,105,130,8.5,4500
62.21,3,8,21,2155,86.6,89.0,4,105,130,9.0,4500
65.42,3,8,21,2155,86.6,89.0,4,105,130,9.5,4500
68.71,3,8,21,2155,86.6,89.0,4,105,130,10.0,4500
72.1,3,8,21,2155,86.6,89.0,4,105,130,10.5,4500
75.58,3,8,21,2155,86.6,89.0,4,105,130,11.0,4500
79.16,3,8,21,2155,86.6,89.0,4,105,130,11.5,4500
82.83,3,8,21,2155,86.6,89.0,4,105,130,12.0,4500
24.8,3,8,21,2155,86.6,89.0,4,105,130,0.0,5000
26.63,3,8,21,2155,86.6,89.0,4,105,130,0.5,5000
28.54,3,8,21,2155,86.6,89.0,4,105,130,1.0,5000
30.55,3,8,21,2155,86.6,89.0,4,105,130,1.5,5000
32.65,3,8,21,2155,86.6,89.0,4,105,130,2.0,5000
34.84,3,8,21,2155,86.6,89.0,4,105,130,2.5,5000
37.12,3,8,21,2155,86.6,89.0,4,105,130,3.0,5000
39.49,3,8,21,2155,86.6,89.0,4,105,130,3.5,5000
41.96,3,8,21,2155,86.6,89.0,4,105,130,4.0,5000
44.52,3,8,21,2155,86.6,89.0,4,105,130,4.5,5000
47.16,3,8,21,2155,86.6,89.0,4,105,130,5.0,5000
49.89,3,8,21,2155,86.6,89.0,4,105,130,5.5,5000
52.72,3,8,21,2155,86.6,89.0,4,105,130,6.0,5000
55.64,3,8,21,2155,86.6,89.0,4,105,130,6.5,5000
58.64,3,8,21,2155,86.6,89.0,4,105,130,7.0,5000
61.75,3,8,21,2155,86.6,89.0,4,105,130,7.5,5000
64.94,3,8,21,2155,86.6,89.0,4,105,130,8.0,5000
68.22,3,8,21,2155,86.6,89.0,4,105,130,8.5,5000
71.59,3,8,21,2155,86.6,89.0,4,105,130,9.0,5000
75.06,3,8,21,2155,86.6,89.0,4,105,130,9.5,5000
78.61,3,8,21,2155,86.6,89.0,4,105,130,10.0,5000
82.25,3,8,21,2155,86.6,89.0,4,105,130,10.5,5000
85.99,3,8,21,2155,86.6,89.0,4,105,130,11.0,5000
89.81,3,8,21,2155,86.6,89.0,4,105,130,11.5,5000
93.74,3,8,21,2155,86.6,89.0,4,105,130,12.0,5000
0.2,3,9,21,2497,84.0,87.0,5,105,130,0.0,100
0.8,3,9,21,2497,84.0,87.0,5,105,130,0.5,100
1.44,3,9,21,2497,84.0,87.0,5,105,130,1.0,100
2.13,3,9,21,2497,84.0,87.0,5,105,130,1.5,100
2.87,3,9,21,2497,84.0,87.0,5,105,130,2.0,100
3.66,3,9,21,2497,84.0,87.0,5,105,130,2.5,100
4.49,3,9,21,2497,84.0,87.0,5,105,130,3.0,100
5.37,3,9,21,2497,84.0,87.0,5,105,130,3.5,100
6.31,3,9,21,2497,84.0,87.0,5,105,130,4.0,100
7.29,3,9,21,2497,84.0,87.0,5,105,130,4.5,100
8.31,3,9,21,2497,84.0,87.0,5,105,130,5.0,100
9.39,3,9,21,2497,84.0,87.0,5,105,130,5.5,100
10.5,3,9,21,2497,84.0,87.0,5,105,130,6.0,100
11.68,3,9,21,2497,84.0,87.0,5,105,130,6.5,100
12.89,3,9,21,2497,84.0,87.0,5,105,130,7.0,100
14.16,3,9,21,2497,84.0,87.0,5,105,130,7.5,100
15.47,3,9,21,2497,84.0,87.0,5,105,130,8.0,100
16.83,3,9,21,2497,84.0,87.0,5,105,130,8.5,100
18.24,3,9,21,2497,84.0,87.0,5,105,130,9.0,100
19.69,3,9,21,2497,84.0,87.0,5,105,130,9.5,100
21.2,3,9,21,2497,84.0,87.0,5,105,130,10.0,100
22.75,3,9,21,2497,84.0,87.0,5,105,130,10.5,100
24.35,3,9,21,2497,84.0,87.0,5,105,130,11.0,100
26.0,3,9,21,2497,84.0,87.0,5,105,130,11.5,100
27.7,3,9,21,2497,84.0,87.0,5,105,130,12.0,100
1.97,3,9,21,2497,84.0,87.0,5,105,130,0.0,1000
2.54,3,9,21,2497,84.0,87.0,5,105,130,0.5,1000
3.18,3,9,21,2497,84.0,87.0,5,105,130,1.0,1000
3.9,3,9,21,2497,84.0,87.0,5,105,130,1.5,1000
4.68,3,9,21,2497,84.0,87.0,5,105,130,2.0,1000
5.54,3,9,21,2497,84.0,87.0,5,105,130,2.5,1000
6.47,3,9,21,2497,84.0,87.0,5,105,130,3.0,1000
7.47,3,9,21,2497,84.0,87.0,5,105,130,3.5,1000
8.55,3,9,21,2497,84.0,87.0,5,105,130,4.0,1000
9.7,3,9,21,2497,84.0,87.0,5,105,130,4.5,1000
10.92,3,9,21,2497,84.0,87.0,5,105,130,5.0,1000
12.21,3,9,21,2497,84.0,87.0,5,105,130,5.5,1000
13.58,3,9,21,2497,84.0,87.0,5,105,130,6.0,1000
15.02,3,9,21,2497,84.0,87.0,5,105,130,6.5,1000
16.53,3,9,21,2497,84.0,87.0,5,105,130,7.0,1000
18.11,3,9,21,2497,84.0,87.0,5,105,130,7.5,1000
19.77,3,9,21,2497,84.0,87.0,5,105,130,8.0,1000
21.5,3,9,21,2497,84.0,87.0,5,105,130,8.5,1000
23.3,3,9,21,2497,84.0,87.0,5,105,130,9.0,1000
25.17,3,9,21,2497,84.0,87.0,5,105,130,9.5,1000
27.12,3,9,21,2497,84.0,87.0,5,105,130,10.0,1000
29.14,3,9,21,2497,84.0,87.0,5,105,130,10.5,1000
31.24,3,9,21,2497,84.0,87.0,5,105,130,11.0,1000
33.4,3,9,21,2497,84.0,87.0,5,105,130,11.5,1000
35.64,3,9,21,2497,84.0,87.0,5,105,130,12.0,1000
3.65,3,9,21,2497,84.0,87.0,5,105,130,0.0,1500
4.26,3,9,21,2497,84.0,87.0,5,105,130,0.5,1500
4.96,3,9,21,2497,84.0,87.0,5,105,130,1.0,1500
5.74,3,9,21,2497,84.0,87.0,5,105,130,1.5,1500
6.6,3,9,21,2497,84.0,87.0,5,105,130,2.0,1500
7.55,3,9,21,2497,84.0,87.0,5,105,130,2.5,1500
8.58,3,9,21,2497,84.0,87.0,5,105,130,3.0,1500
9.7,3,9,21,2497,84.0,87.0,5,105,130,3.5,1500
10.9,3,9,21,2497,84.0,87.0,5,105,130,4.0,1500
12.18,3,9,21,2497,84.0,87.0,5,105,130,4.5,1500
13.54,3,9,21,2497,84.0,87.0,5,105,130,5.0,1500
14.99,3,9,21,2497,84.0,87.0,5,105,130,5.5,1500
16.53,3,9,21,2497,84.0,87.0,5,105,130,6.0,1500
18.14,3,9,21,2497,84.0,87.0,5,105,130,6.5,1500
19.84,3,9,21,2497,84.0,87.0,5,105,130,7.0,1500
21.62,3,9,21,2497,84.0,87.0,5,105,130,7.5,1500
23.49,3,9,21,2497,84.0,87.0,5,105,130,8.0,1500
25.45,3,9,21,2497,84.0,87.0,5,105,130,8.5,1500
27.48,3,9,21,2497,84.0,87.0,5,105,130,9.0,1500
29.6,3,9,21,2497,84.0,87.0,5,105,130,9.5,1500
31.8,3,9,21,2497,84.0,87.0,5,105,130,10.0,1500
34.09,3,9,21,2497,84.0,87.0,5,105,130,10.5,1500
36.46,3,9,21,2497,84.0,87.0,5,105,130,11.0,1500
38.91,3,9,21,2497,84.0,87.0,5,105,130,11.5,1500
41.45,3,9,21,2497,84.0,87.0,5,105,130,12.0,1500
5.81,3,9,21,2497,84.0,87.0,5,105,130,0.0,2000
6.51,3,9,21,2497,84.0,87.0,5,105,130,0.5,2000
7.31,3,9,21,2497,84.0,87.0,5,105,130,1.0,2000
8.2,3,9,21,2497,84.0,87.0,5,105,130,1.5,2000
9.18,3,9,21,2497,84.0,87.0,5,105,130,2.0,2000
10.25,3,9,21,2497,84.0,87.0,5,105,130,2.5,2000
11.41,3,9,21,2497,84.0,87.0,5,105,130,3.0,2000
12.67,3,9,21,2497,84.0,87.0,5,105,130,3.5,2000
14.02,3,9,21,2497,84.0,87.0,5,105,130,4.0,2000
15.47,3,9,21,2497,84.0,87.0,5,105,130,4.5,2000
17.0,3,9,21,2497,84.0,87.0,5,105,130,5.0,2000
18.63,3,9,21,2497,84.0,87.0,5,105,130,5.5,2000
20.36,3,9,21,2497,84.0,87.0,5,105,130,6.0,2000
22.17,3,9,21,2497,84.0,87.0,5,105,130,6.5,2000
24.08,3,9,21,2497,84.0,87.0,5,105,130,7.0,2000
26.08,3,9,21,2497,84.0,87.0,5,105,130,7.5,2000
28.17,3,9,21,2497,84.0,87.0,5,105,130,8.0,2000
30.36,3,9,21,2497,84.0,87.0,5,105,130,8.5,2000
32.64,3,9,21,2497,84.0,87.0,5,105,130,9.0,2000
35.01,3,9,21,2497,84.0,87.0,5,105,130,9.5,2000
37.48,3,9,21,2497,84.0,87.0,5,105,130,10.0,2000
40.03,3,9,21,2497,84.0,87.0,5,105,130,10.5,2000
42.68,3,9,21,2497,84.0,87.0,5,105,130,11.0,2000
45.42,3,9,21,2497,84.0,87.0,5,105,130,11.5,2000
48.26,3,9,21,2497,84.0,87.0,5,105,130,12.0,2000
8.47,3,9,21,2497,84.0,87.0,5,105,130,0.0,2500
9.3,3,9,21,2497,84.0,87.0,5,105,130,0.5,2500
10.24,3,9,21,2497,84.0,87.0,5,105,130,1.0,2500
11.27,3,9,21,2497,84.0,87.0,5,105,130,1.5,2500
12.4,3,9,21,2497,84.0,87.0,5,105,130,2.0,2500
13.64,3,9,21,2497,84.0,87.0,5,105,130,2.5,2500
14.97,3,9,21,2497,84.0,87.0,5,105,130,3.0,2500
16.41,3,9,21,2497,84.0,87.0,5,105,130,3.5,2500
17.94,3,9,21,2497,84.0,87.0,5,105,130,4.0,2500
19.58,3,9,21,2497,84.0,87.0,5,105,130,4.5,2500
21.31,3,9,21,2497,84.0,87.0,5,105,130,5.0,2500
23.14,3,9,21,2497,84.0,87.0,5,105,130,5.5,2500
25.07,3,9,21,2497,84.0,87.0,5,105,130,6.0,2500
27.11,3,9,21,2497,84.0,87.0,5,105,130,6.5,2500
29.24,3,9,21,2497,84.0,87.0,5,105,130,7.0,2500
31.47,3,9,21,2497,84.0,87.0,5,105,130,7.5,2500
33.81,3,9,21,2497,84.0,87.0,5,105,130,8.0,2500
36.24,3,9,21,2497,84.0,87.0,5,105,130,8.5,2500
38.78,3,9,21,2497,84.0,87.0,5,105,130,9.0,2500
41.41,3,9,21,2497,84.0,87.0,5,105,130,9.5,2500
44.14,3,9,21,2497,84.0,87.0,5,105,130,10.0,2500
46.97,3,9,21,2497,84.0,87.0,5,105,130,10.5,2500
49.91,3,9,21,2497,84.0,87.0,5,105,130,11.0,2500
52.95,3,9,21,2497,84.0,87.0,5,105,130,11.5,2500
56.08,3,9,21,2497,84.0,87.0,5,105,130,12.0,2500
11.62,3,9,21,2497,84.0,87.0,5,105,130,0.0,3000
12.63,3,9,21,2497,84.0,87.0,5,105,130,0.5,3000
13.74,3,9,21,2497,84.0,87.0,5,105,130,1.0,3000
14.97,3,9,21,2497,84.0,87.0,5,105,130,1.5,3000
16.29,3,9,21,2497,84.0,87.0,5,105,130,2.0,3000
17.72,3,9,21,2497,84.0,87.0,5,105,130,2.5,3000
19.26,3,9,21,2497,84.0,87.0,5,105,130,3.0,3000
20.9,3,9,21,2497,84.0,87.0,5,105,130,3.5,3000
22.64,3,9,21,2497,84.0,87.0,5,105,130,4.0,3000
24.49,3,9,21,2497,84.0,87.0,5,105,130,4.5,3000
26.45,3,9,21,2497,84.0,87.0,5,105,130,5.0,3000
28.51,3,9,21,2497,84.0,87.0,5,105,130,5.5,3000
30.68,3,9,21,2497,84.0,87.0,5,105,130,6.0,3000
32.95,3,9,21,2497,84.0,87.0,5,105,130,6.5,3000
35.33,3,9,21,2497,84.0,87.0,5,105,130,7.0,3000
37.81,3,9,21,2497,84.0,87.0,5,105,130,7.5,3000
40.4,3,9,21,2497,84.0,87.0,5,105,130,8.0,3000
43.09,3,9,21,2497,84.0,87.0,5,105,130,8.5,3000
45.89,3,9,21,2497,84.0,87.0,5,105,130,9.0,3000
48.79,3,9,21,2497,84.0,87.0,5,105,130,9.5,3000
51.8,3,9,21,2497,84.0,87.0,5,105,130,10.0,3000
54.92,3,9,21,2497,84.0,87.0,5,105,130,10.5,3000
58.14,3,9,21,2497,84.0,87.0,5,105,130,11.0,3000
61.46,3,9,21,2497,84.0,87.0,5,105,130,11.5,3000
64.89,3,9,21,2497,84.0,87.0,5,105,130,12.0,3000
15.26,3,9,21,2497,84.0,87.0,5,105,130,0.0,3500
16.49,3,9,21,2497,84.0,87.0,5,105,130,0.5,3500
17.83,3,9,21,2497,84.0,87.0,5,105,130,1.0,3500
19.28,3,9,21,2497,84.0,87.0,5,105,130,1.5,3500
20.82,3,9,21,2497,84.0,87.0,5,105,130,2.0,3500
22.49,3,9,21,2497,84.0,87.0,5,105,130,2.5,3500
24.27,3,9,21,2497,84.0,87.0,5,105,130,3.0,3500
26.14,3,9,21,2497,84.0,87.0,5,105,130,3.5,3500
28.13,3,9,21,2497,84.0,87.0,5,105,130,4.0,3500
30.23,3,9,21,2497,84.0,87.0,5,105,130,4.5,3500
32.43,3,9,21,2497,84.0,87.0,5,105,130,5.0,3500
34.74,3,9,21,2497,84.0,87.0,5,105,130,5.5,3500
37.17,3,9,21,2497,84.0,87.0,5,105,130,6.0,3500
39.7,3,9,21,2497,84.0,87.0,5,105,130,6.5,3500
42.34,3,9,21,2497,84.0,87.0,5,105,130,7.0,3500
45.09,3,9,21,2497,84.0,87.0,5,105,130,7.5,3500
47.94,3,9,21,2497,84.0,87.0,5,105,130,8.0,3500
50.9,3,9,21,2497,84.0,87.0,5,105,130,8.5,3500
53.98,3,9,21,2497,84.0,87.0,5,105,130,9.0,3500
57.16,3,9,21,2497,84.0,87.0,5,105,130,9.5,3500
60.45,3,9,21,2497,84.0,87.0,5,105,130,10.0,3500
63.86,3,9,21,2497,84.0,87.0,5,105,130,10.5,3500
67.36,3,9,21,2497,84.0,87.0,5,105,130,11.0,3500
70.98,3,9,21,2497,84.0,87.0,5,105,130,11.5,3500
74.7,3,9,21,2497,84.0,87.0,5,105,130,12.0,3500
19.4,3,9,21,2497,84.0,87.0,5,105,130,0.0,4000
20.89,3,9,21,2497,84.0,87.0,5,105,130,0.5,4000
22.49,3,9,21,2497,84.0,87.0,5,105,130,1.0,4000
24.2,3,9,21,2497,84.0,87.0,5,105,130,1.5,4000
26.02,3,9,21,2497,84.0,87.0,5,105,130,2.0,4000
27.96,3,9,21,2497,84.0,87.0,5,105,130,2.5,4000
30.0,3,9,21,2497,84.0,87.0,5,105,130,3.0,4000
32.15,3,9,21,2497,84.0,87.0,5,105,130,3.5,4000
34.4,3,9,21,2497,84.0,87.0,5,105,130,4.0,4000
36.78,3,9,21,2497,84.0,87.0,5,105,130,4.5,4000
39.25,3,9,21,2497,84.0,87.0,5,105,130,5.0,4000
41.84,3,9,21,2497,84.0,87.0,5,105,130,5.5,4000
44.54,3,9,21,2497,84.0,87.0,5,105,130,6.0,4000
47.36,3,9,21,2497,84.0,87.0,5,105,130,6.5,4000
50.27,3,9,21,2497,84.0,87.0,5,105,130,7.0,4000
53.3,3,9,21,2497,84.0,87.0,5,105,130,7.5,4000
56.44,3,9,21,2497,84.0,87.0,5,105,130,8.0,4000
59.69,3,9,21,2497,84.0,87.0,5,105,130,8.5,4000
63.05,3,9,21,2497,84.0,87.0,5,105,130,9.0,4000
66.52,3,9,21,2497,84.0,87.0,5,105,130,9.5,4000
70.1,3,9,21,2497,84.0,87.0,5,105,130,10.0,4000
73.79,3,9,21,2497,84.0,87.0,5,105,130,10.5,4000
77.59,3,9,21,2497,84.0,87.0,5,105,130,11.0,4000
81.5,3,9,21,2497,84.0,87.0,5,105,130,11.5,4000
85.52,3,9,21,2497,84.0,87.0,5,105,130,12.0,4000
24.02,3,9,21,2497,84.0,87.0,5,105,130,0.0,4500
25.82,3,9,21,2497,84.0,87.0,5,105,130,0.5,4500
27.72,3,9,21,2497,84.0,87.0,5,105,130,1.0,4500
29.75,3,9,21,2497,84.0,87.0,5,105,130,1.5,4500
31.87,3,9,21,2497,84.0,87.0,5,105,130,2.0,4500
34.1,3,9,21,2497,84.0,87.0,5,105,130,2.5,4500
36.44,3,9,21,2497,84.0,87.0,5,105,130,3.0,4500
38.9,3,9,21,2497,84.0,87.0,5,105,130,3.5,4500
41.46,3,9,21,2497,84.0,87.0,5,105,130,4.0,4500
